7854,300.00,300.00,0.00,282.23,5.92,0.0
7859,300.00,300.00,0.00,282.23,5.92,0.0
7864,300.00,300.00,0.00,282.23,5.92,0.0
7869,300.00,300.00,0.00,282.23,5.92,0.0
7874,300.00,300.00,0.00,282.23,5.92,0.0
7879,300.00,300.00,0.00,282.23,5.92,0.0
7884,300.00,300.00,0.00,282.23,5.92,0.0
7889,300.00,300.00,0.00,282.23,5.92,0.0
7894,300.00,300.00,0.00,282.23,5.92,0.0
7899,300.00,300.00,0.00,282.23,5.92,0.0
7904,300.00,300.00,0.00,282.23,5.92,0.0
7909,300.00,300.00,0.00,282.23,5.92,0.0
7914,300.00,300.00,0.00,282.23,5.92,0.0
7919,300.00,300.00,0.00,282.23,5.92,0.0
7924,300.00,300.00,0.00,282.23,5.92,0.0
7929,300.00,300.00,0.00,282.23,5.92,0.0
7934,300.00,300.00,0.00,282.23,5.92,0.0
7939,300.00,300.00,0.00,282.23,5.92,0.0
7944,300.00,300.00,0.00,282.23,5.92,0.0
7949,300.00,300.00,0.00,282.23,5.92,0.0
7954,300.00,300.00,0.00,282.23,5.92,0.0
7959,300.00,300.00,0.00,282.23,5.92,0.0
7964,300.00,300.00,0.00,282.23,5.92,0.0
7969,300.00,300.00,0.00,282.23,5.92,0.0
7974,300.00,300.00,0.00,282.23,5.92,0.0
7979,300.00,300.00,0.00,282.23,5.92,0.0
7984,300.00,300.00,0.00,282.23,5.92,0.0
7989,300.00,300.00,0.00,282.23,5.92,0.0
7994,300.00,300.00,0.00,282.23,5.92,0.0
7999,300.00,300.00,0.00,282.23,5.92,0.0
8004,300.00,300.00,0.00,282.23,5.92,0.0
8009,300.00,300.00,0.00,282.23,5.92,0.0
8014,300.00,300.00,0.00,282.23,5.92,0.0
8019,300.00,300.00,0.00,282.23,5.92,0.0
8024,300.00,300.00,0.00,282.23,5.92,0.0
8029,300.00,300.00,0.00,282.23,5.92,0.0
8034,300.00,300.00,0.00,282.23,5.92,0.0
8039,300.00,300.00,0.00,282.23,5.92,0.0
8044,300.00,300.00,0.00,282.23,5.92,0.0
8049,300.00,300.00,0.00,282.23,5.92,0.0
8054,300.00,300.00,0.00,282.23,5.92,0.0
8059,300.00,300.00,0.00,282.23,5.92,0.0
8064,300.00,300.00,0.00,282.23,5.92,0.0
8069,300.00,300.00,0.00,282.23,5.92,0.0
8074,300.00,300.00,0.00,282.23,5.92,0.0
8079,300.00,300.00,0.00,282.23,5.92,0.0
8084,300.00,300.00,0.00,282.23,5.92,0.0
8089,300.00,300.00,0.00,282.23,5.92,0.0
8094,300.00,300.00,0.00,282.23,5.92,0.0
8099,300.00,300.00,0.00,282.23,5.92,0.0
8104,300.00,300.00,0.00,282.23,5.92,0.0
8109,300.00,300.00,0.00,282.23,5.92,0.0
8114,300.00,300.00,0.00,282.23,5.92,0.0
8119,300.00,300.00,0.00,282.23,5.92,0.0
8124,300.00,300.00,0.00,282.23,5.92,0.0
8129,300.00,300.00,0.00,282.23,5.92,0.0
8134,300.00,300.00,0.00,282.23,5.92,0.0
8139,300.00,300.00,0.00,282.23,5.92,0.0
8144,300.00,300.00,0.00,282.23,5.92,0.0
8149,300.00,300.00,0.00,282.23,5.92,0.0
8154,300.00,300.00,0.00,282.23,5.92,0.0
8159,300.00,300.00,0.00,282.23,5.92,0.0
8164,300.00,300.00,0.00,282.23,5.92,0.0
8169,300.00,300.00,0.00,282.23,5.92,0.0
8174,300.00,300.00,0.00,282.23,5.92,0.0
8179,300.00,300.00,0.00,282.23,5.92,0.0
8184,300.00,300.00,0.00,282.23,5.92,0.0
8189,300.00,300.00,0.00,282.23,5.92,0.0
8194,300.00,300.00,0.00,282.23,5.92,0.0
8199,300.00,300.00,0.00,282.23,5.92,0.0
8204,300.00,300.00,0.00,282.23,5.92,0.0
8209,300.00,300.00,0.00,282.23,5.92,0.0
8214,300.00,300.00,0.00,282.23,5.92,0.0
8219,300.00,300.00,0.00,282.23,5.92,0.0
8224,300.00,300.00,0.00,282.23,5.92,0.0
8229,300.00,300.00,0.00,282.23,5.92,0.0
8234,300.00,300.00,0.00,282.23,5.92,0.0
8239,300.00,300.00,0.00,282.23,5.92,0.0
8244,300.00,300.00,0.00,282.23,5.92,0.0
8249,300.00,300.00,0.00,282.23,5.92,0.0
8254,300.00,300.00,0.00,282.23,5.92,0.0
8259,300.00,300.00,0.00,282.23,5.92,0.0
8264,300.00,300.00,0.00,282.23,5.92,0.0
8269,300.00,300.00,0.00,282.23,5.92,0.0
8274,300.00,300.00,0.00,282.23,5.92,0.0
8279,300.00,300.00,0.00,282.23,5.92,0.0
8284,300.00,300.00,0.00,282.23,5.92,0.0
8289,300.00,300.00,0.00,282.23,5.92,0.0
8294,300.00,300.00,0.00,282.23,5.92,0.0
8299,300.00,300.00,0.00,282.23,5.92,0.0
8304,300.00,300.00,0.00,282.23,5.92,0.0
8309,300.00,300.00,0.00,282.23,5.92,0.0
8314,300.00,300.00,0.00,282.23,5.92,0.0
8319,300.00,300.00,0.00,282.23,5.92,0.0
8324,300.00,300.00,0.00,282.23,5.92,0.0
8329,300.00,300.00,0.00,282.23,5.92,0.0
8334,300.00,300.00,0.00,282.23,5.92,0.0
8339,300.00,300.00,0.00,282.23,5.92,0.0
8344,300.00,300.00,0.00,282.23,5.92,0.0
8349,300.00,300.00,0.00,282.23,5.92,0.0
8354,300.00,300.00,0.00,282.23,5.92,0.0
8359,300.00,300.00,0.00,282.23,5.92,0.0
8364,300.00,300.00,0.00,282.23,5.92,0.0
8369,300.00,300.00,0.00,282.23,5.92,0.0
8374,300.00,300.00,0.00,282.23,5.92,0.0
8379,300.00,300.00,0.00,282.23,5.92,0.0
8384,300.00,300.00,0.00,282.23,5.92,0.0
8389,300.00,300.00,0.00,282.23,5.92,0.0
8394,300.00,300.00,0.00,282.23,5.92,0.0
8399,300.00,300.00,0.00,282.23,5.92,0.0
8404,300.00,300.00,0.00,282.23,5.92,0.0
8409,300.00,300.00,0.00,282.23,5.92,0.0
8414,300.00,300.00,0.00,282.23,5.92,0.0
8419,300.00,300.00,0.00,282.23,5.92,0.0
8424,300.00,300.00,0.00,282.23,5.92,0.0
8429,300.00,300.00,0.00,282.23,5.92,0.0
8434,300.00,300.00,0.00,282.23,5.92,0.0
8439,300.00,300.00,0.00,282.23,5.92,0.0
8444,300.00,300.00,0.00,282.23,5.92,0.0
8449,300.00,300.00,0.00,282.23,5.92,0.0
8454,300.00,300.00,0.00,282.23,5.92,0.0
8459,300.00,300.00,0.00,282.23,5.92,0.0
8464,300.00,300.00,0.00,282.23,5.92,0.0
8469,300.00,300.00,0.00,282.23,5.92,0.0
8474,300.00,300.00,0.00,282.23,5.92,0.0
8479,300.00,300.00,0.00,282.23,5.92,0.0
8484,300.00,300.00,0.00,282.23,5.92,0.0
8489,300.00,300.00,0.00,282.23,5.92,0.0
8494,300.00,300.00,0.00,282.23,5.92,0.0
8499,300.00,300.00,0.00,282.23,5.92,0.0
8504,300.00,300.00,0.00,282.23,5.92,0.0
8509,300.00,300.00,0.00,282.23,5.92,0.0
8514,300.00,300.00,0.00,282.23,5.92,0.0
8519,300.00,300.00,0.00,282.23,5.92,0.0
8524,300.00,300.00,0.00,282.23,5.92,0.0
8529,300.00,300.00,0.00,282.23,5.92,0.0
8534,300.00,300.00,0.00,282.23,5.92,0.0
8539,300.00,300.00,0.00,282.23,5.92,0.0
8544,300.00,300.00,0.00,282.23,5.92,0.0
8549,300.00,300.00,0.00,282.23,5.92,0.0
8554,300.00,300.00,0.00,282.23,5.92,0.0
8559,300.00,300.00,0.00,282.23,5.92,0.0
8564,300.00,300.00,0.00,282.23,5.92,0.0
8569,300.00,300.00,0.00,282.23,5.92,0.0
8574,300.00,300.00,0.00,282.23,5.92,0.0
8579,300.00,300.00,0.00,282.23,5.92,0.0
8584,300.00,300.00,0.00,282.23,5.92,0.0
8589,300.00,300.00,0.00,282.23,5.92,0.0
8594,300.00,300.00,0.00,282.23,5.92,0.0
8599,300.00,300.00,0.00,282.23,5.92,0.0
8604,300.00,300.00,0.00,282.23,5.92,0.0
8609,300.00,300.00,0.00,282.23,5.92,0.0
8614,300.00,300.00,0.00,282.23,5.92,0.0
8619,300.00,300.00,0.00,282.23,5.92,0.0
8624,300.00,300.00,0.00,282.23,5.92,0.0
8629,300.00,300.00,0.00,282.23,5.92,0.0
8634,300.00,300.00,0.00,282.23,5.92,0.0
8639,300.00,300.00,0.00,282.23,5.92,0.0
8644,300.00,300.00,0.00,282.23,5.92,0.0
8649,300.00,300.00,0.00,282.23,5.92,0.0
8654,300.00,300.00,0.00,282.23,5.92,0.0
8659,300.00,300.00,0.00,282.23,5.92,0.0
8664,300.00,300.00,0.00,282.23,5.92,0.0
8669,300.00,300.00,0.00,282.23,5.92,0.0
8674,300.00,300.00,0.00,282.23,5.92,0.0
8679,300.00,300.00,0.00,282.23,5.92,0.0
8684,300.00,300.00,0.00,282.23,5.92,0.0
8689,300.00,300.00,0.00,282.23,5.92,0.0
8694,300.00,300.00,0.00,282.23,5.92,0.0
8699,300.00,300.00,0.00,282.23,5.92,0.0
8704,300.00,300.00,0.00,282.23,5.92,0.0
8709,300.00,300.00,0.00,282.23,5.92,0.0
8714,300.00,300.00,0.00,282.23,5.92,0.0
8719,300.00,300.00,0.00,282.23,5.92,0.0
8724,300.00,300.00,0.00,282.23,5.92,0.0
8729,300.00,300.00,0.00,282.23,5.92,0.0
8734,300.00,300.00,0.00,282.23,5.92,0.0
8739,300.00,300.00,0.00,282.23,5.92,0.0
8744,300.00,300.00,0.00,282.23,5.92,0.0
8749,300.00,300.00,0.00,282.23,5.92,0.0
8754,300.00,300.00,0.00,282.23,5.92,0.0
8759,300.00,300.00,0.00,282.23,5.92,0.0
8764,300.00,300.00,0.00,282.23,5.92,0.0
8769,300.00,300.00,0.00,282.23,5.92,0.0
8774,300.00,300.00,0.00,282.23,5.92,0.0
8779,300.00,300.00,0.00,282.23,5.92,0.0
8784,300.00,300.00,0.00,282.23,5.92,0.0
8789,300.00,300.00,0.00,282.23,5.92,0.0
8794,300.00,300.00,0.00,282.23,5.92,0.0
8799,300.00,300.00,0.00,282.23,5.92,0.0
8804,300.00,300.00,0.00,282.23,5.92,0.0
8809,300.00,300.00,0.00,282.23,5.92,0.0
8814,300.00,300.00,0.00,282.23,5.92,0.0
8819,300.00,300.00,0.00,282.23,5.92,0.0
8824,300.00,300.00,0.00,282.23,5.92,0.0
8829,300.00,300.00,0.00,282.23,5.92,0.0
8834,300.00,300.00,0.00,282.23,5.92,0.0
8839,300.00,300.00,0.00,282.23,5.92,0.0
8844,300.00,300.00,0.00,282.23,5.92,0.0
8849,300.00,300.00,0.00,282.23,5.92,0.0
8854,300.00,300.00,0.00,282.23,5.92,0.0
8859,300.00,300.00,0.00,282.23,5.92,0.0
8864,300.00,300.00,0.00,282.23,5.92,0.0
8869,300.00,300.00,0.00,282.23,5.92,0.0
8874,300.00,300.00,0.00,282.23,5.92,0.0
8879,300.00,300.00,0.00,282.23,5.92,0.0
8884,300.00,300.00,0.00,282.23,5.92,0.0
8889,300.00,300.00,0.00,282.23,5.92,0.0
8894,300.00,300.00,0.00,282.23,5.92,0.0
8899,300.00,300.00,0.00,282.23,5.92,0.0
8904,300.00,300.00,0.00,282.23,5.92,0.0
8909,300.00,300.00,0.00,282.23,5.92,0.0
8914,300.00,300.00,0.00,282.23,5.92,0.0
8919,300.00,300.00,0.00,282.23,5.92,0.0
8924,300.00,300.00,0.00,282.23,5.92,0.0
8929,300.00,300.00,0.00,282.23,5.92,0.0
8934,300.00,300.00,0.00,282.23,5.92,0.0
8939,300.00,300.00,0.00,282.23,5.92,0.0
8944,300.00,300.00,0.00,282.23,5.92,0.0
8949,300.00,300.00,0.00,282.23,5.92,0.0
8954,300.00,300.00,0.00,282.23,5.92,0.0
8959,300.00,300.00,0.00,282.23,5.92,0.0
8964,300.00,300.00,0.00,282.23,5.92,0.0
8969,300.00,300.00,0.00,282.23,5.92,0.0
8974,300.00,300.00,0.00,282.23,5.92,0.0
8979,300.00,300.00,0.00,282.23,5.92,0.0
8984,300.00,300.00,0.00,282.23,5.92,0.0
8989,300.00,300.00,0.00,282.23,5.92,0.0
8994,300.00,300.00,0.00,282.23,5.92,0.0
8999,300.00,300.00,0.00,282.23,5.92,0.0
9004,300.00,300.00,0.00,282.23,5.92,0.0
9009,300.00,300.00,0.00,282.23,5.92,0.0
9014,300.00,300.00,0.00,282.23,5.92,0.0
9019,300.00,300.00,0.00,282.23,5.92,0.0
9024,300.00,300.00,0.00,282.23,5.92,0.0
9029,300.00,300.00,0.00,282.23,5.92,0.0
9034,300.00,300.00,0.00,282.23,5.92,0.0
9039,300.00,300.00,0.00,282.23,5.92,0.0
9044,300.00,300.00,0.00,282.23,5.92,0.0
9049,300.00,300.00,0.00,282.23,5.92,0.0
9054,300.00,300.00,0.00,282.23,5.92,0.0
9059,300.00,300.00,0.00,282.23,5.92,0.0
9064,300.00,300.00,0.00,282.23,5.92,0.0
9069,300.00,300.00,0.00,282.23,5.92,0.0
9074,300.00,300.00,0.00,282.23,5.92,0.0
9079,300.00,300.00,0.00,282.23,5.92,0.0
9084,300.00,300.00,0.00,282.23,5.92,0.0
9089,300.00,300.00,0.00,282.23,5.92,0.0
9094,300.00,300.00,0.00,282.23,5.92,0.0
9099,300.00,300.00,0.00,282.23,5.92,0.0
9104,300.00,300.00,0.00,282.23,5.92,0.0
9109,300.00,300.00,0.00,282.23,5.92,0.0
9114,300.00,300.00,0.00,282.23,5.92,0.0
9119,300.00,300.00,0.00,282.23,5.92,0.0
9124,300.00,300.00,0.00,282.23,5.92,0.0
9129,300.00,300.00,0.00,282.23,5.92,0.0
9134,300.00,300.00,0.00,282.23,5.92,0.0
9139,300.00,300.00,0.00,282.23,5.92,0.0
9144,300.00,300.00,0.00,282.23,5.92,0.0
9149,300.00,300.00,0.00,282.23,5.92,0.0
9154,300.00,300.00,0.00,282.23,5.92,0.0
9159,300.00,300.00,0.00,282.23,5.92,0.0
9164,300.00,300.00,0.00,282.23,5.92,0.0
9169,300.00,300.00,0.00,282.23,5.92,0.0
9174,300.00,300.00,0.00,282.23,5.92,0.0
9179,300.00,300.00,0.00,282.23,5.92,0.0
9184,300.00,300.00,0.00,282.23,5.92,0.0
9189,300.00,300.00,0.00,282.23,5.92,0.0
9194,300.00,300.00,0.00,282.23,5.92,0.0
9199,300.00,300.00,0.00,282.23,5.92,0.0
9204,300.00,300.00,0.00,282.23,5.92,0.0
9209,300.00,300.00,0.00,282.23,5.92,0.0
9214,300.00,300.00,0.00,282.23,5.92,0.0
9219,300.00,300.00,0.00,282.23,5.92,0.0
9224,300.00,300.00,0.00,282.23,5.92,0.0
9229,300.00,300.00,0.00,282.23,5.92,0.0
9234,300.00,300.00,0.00,282.23,5.92,0.0
9239,300.00,300.00,0.00,282.23,5.92,0.0
9244,300.00,300.00,0.00,282.23,5.92,0.0
9249,300.00,300.00,0.00,282.23,5.92,0.0
9254,300.00,300.00,0.00,282.23,5.92,0.0
9259,300.00,300.00,0.00,282.23,5.92,0.0
9264,300.00,300.00,0.00,282.23,5.92,0.0
9269,300.00,300.00,0.00,282.23,5.92,0.0
9274,300.00,300.00,0.00,282.23,5.92,0.0
9279,300.00,300.00,0.00,282.23,5.92,0.0
9284,300.00,300.00,0.00,282.23,5.92,0.0
9289,300.00,300.00,0.00,282.23,5.92,0.0
9294,300.00,300.00,0.00,282.23,5.92,0.0
9299,300.00,300.00,0.00,282.23,5.92,0.0
9304,300.00,300.00,0.00,282.23,5.92,0.0
9309,300.00,300.00,0.00,282.23,5.92,0.0
9314,300.00,300.00,0.00,282.23,5.92,0.0
9319,300.00,300.00,0.00,282.23,5.92,0.0
9324,300.00,300.00,0.00,282.23,5.92,0.0
9329,300.00,300.00,0.00,282.23,5.92,0.0
9334,300.00,300.00,0.00,282.23,5.92,0.0
9339,300.00,300.00,0.00,282.23,5.92,0.0
9344,300.00,300.00,0.00,282.23,5.92,0.0
9349,300.00,300.00,0.00,282.23,5.92,0.0
9354,300.00,300.00,0.00,282.23,5.92,0.0
9359,300.00,300.00,0.00,282.23,5.92,0.0
9364,300.00,300.00,0.00,282.23,5.92,0.0
9369,300.00,300.00,0.00,282.23,5.92,0.0
9374,300.00,300.00,0.00,282.23,5.92,0.0
9379,300.00,300.00,0.00,282.23,5.92,0.0
9384,300.00,300.00,0.00,282.23,5.92,0.0
9389,300.00,300.00,0.00,282.23,5.92,0.0
9394,300.00,300.00,0.00,282.23,5.92,0.0
9399,300.00,300.00,0.00,282.23,5.92,0.0
9404,300.00,300.00,0.00,282.23,5.92,0.0
9409,300.00,300.00,0.00,282.23,5.92,0.0
9414,300.00,300.00,0.00,282.23,5.92,0.0
9419,300.00,300.00,0.00,282.23,5.92,0.0
9424,300.00,300.00,0.00,282.23,5.92,0.0
9429,300.00,300.00,0.00,282.23,5.92,0.0
9434,300.00,300.00,0.00,282.23,5.92,0.0
9439,300.00,300.00,0.00,282.23,5.92,0.0
9444,300.00,300.00,0.00,282.23,5.92,0.0
9449,300.00,300.00,0.00,282.23,5.92,0.0
9454,300.00,300.00,0.00,282.23,5.92,0.0
9459,300.00,300.00,0.00,282.23,5.92,0.0
9464,300.00,300.00,0.00,282.23,5.92,0.0
9469,300.00,300.00,0.00,282.23,5.92,0.0
9474,300.00,300.00,0.00,282.23,5.92,0.0
9479,300.00,300.00,0.00,282.23,5.92,0.0
9484,300.00,300.00,0.00,282.23,5.92,0.0
9489,300.00,300.00,0.00,282.23,5.92,0.0
9494,300.00,300.00,0.00,282.23,5.92,0.0
9499,300.00,300.00,0.00,282.23,5.92,0.0
9504,300.00,300.00,0.00,282.23,5.92,0.0
9509,300.00,300.00,0.00,282.23,5.92,0.0
9514,300.00,300.00,0.00,282.23,5.92,0.0
9519,300.00,300.00,0.00,282.23,5.92,0.0
9524,300.00,300.00,0.00,282.23,5.92,0.0
9529,300.00,300.00,0.00,282.23,5.92,0.0
9534,300.00,300.00,0.00,282.23,5.92,0.0
9539,300.00,300.00,0.00,282.23,5.92,0.0
9544,300.00,300.00,0.00,282.23,5.92,0.0
9549,300.00,300.00,0.00,282.23,5.92,0.0
9554,300.00,300.00,0.00,282.23,5.92,0.0
9559,300.00,300.00,0.00,282.23,5.92,0.0
9564,300.00,300.00,0.00,282.23,5.92,0.0
9569,300.00,300.00,0.00,282.23,5.92,0.0
9574,300.00,300.00,0.00,282.23,5.92,0.0
9579,300.00,300.00,0.00,282.23,5.92,0.0
9584,300.00,300.00,0.00,282.23,5.92,0.0
9589,300.00,300.00,0.00,282.23,5.92,0.0
9594,300.00,300.00,0.00,282.23,5.92,0.0
9599,300.00,300.00,0.00,282.23,5.92,0.0
9604,300.00,300.00,0.00,282.23,5.92,0.0
9609,300.00,300.00,0.00,282.23,5.92,0.0
9614,300.00,300.00,0.00,282.23,5.92,0.0
9619,300.00,300.00,0.00,282.23,5.92,0.0
9624,300.00,300.00,0.00,282.23,5.92,0.0
9629,300.00,300.00,0.00,282.23,5.92,0.0
9634,300.00,300.00,0.00,282.23,5.92,0.0
9639,300.00,300.00,0.00,282.23,5.92,0.0
9644,300.00,300.00,0.00,282.23,5.92,0.0
9649,300.00,300.00,0.00,282.23,5.92,0.0
9654,300.00,300.00,0.00,282.23,5.92,0.0
9659,300.00,300.00,0.00,282.23,5.92,0.0
9664,300.00,300.00,0.00,282.23,5.92,0.0
9669,300.00,300.00,0.00,282.23,5.92,0.0
9674,300.00,300.00,0.00,282.23,5.92,0.0
9679,300.00,300.00,0.00,282.23,5.92,0.0
9684,300.00,300.00,0.00,282.23,5.92,0.0
9689,300.00,300.00,0.00,282.23,5.92,0.0
9694,300.00,300.00,0.00,282.23,5.92,0.0
9699,300.00,300.00,0.00,282.23,5.92,0.0
9704,300.00,300.00,0.00,282.23,5.92,0.0
9709,300.00,300.00,0.00,282.23,5.92,0.0
9714,300.00,300.00,0.00,282.23,5.92,0.0
9719,300.00,300.00,0.00,282.23,5.92,0.0
9724,300.00,300.00,0.00,282.23,5.92,0.0
9729,300.00,300.00,0.00,282.23,5.92,0.0
9734,300.00,300.00,0.00,282.23,5.92,0.0
9739,300.00,300.00,0.00,282.23,5.92,0.0
9744,300.00,300.00,0.00,282.23,5.92,0.0
9749,300.00,300.00,0.00,282.23,5.92,0.0
9754,300.00,300.00,0.00,282.23,5.92,0.0
9759,300.00,300.00,0.00,282.23,5.92,0.0
9764,300.00,300.00,0.00,282.23,5.92,0.0
9769,300.00,300.00,0.00,282.23,5.92,0.0
9774,300.00,300.00,0.00,282.23,5.92,0.0
9779,300.00,300.00,0.00,282.23,5.92,0.0
9784,300.00,300.00,0.00,282.23,5.92,0.0
9789,300.00,300.00,0.00,282.23,5.92,0.0
9794,300.00,300.00,0.00,282.23,5.92,0.0
9799,300.00,300.00,0.00,282.23,5.92,0.0
9804,300.00,300.00,0.00,282.23,5.92,0.0
9809,300.00,300.00,0.00,282.23,5.92,0.0
9814,300.00,300.00,0.00,282.23,5.92,0.0
9819,300.00,300.00,0.00,282.23,5.92,0.0
9824,300.00,300.00,0.00,282.23,5.92,0.0
9829,300.00,300.00,0.00,282.23,5.92,0.0
9834,300.00,300.00,0.00,282.23,5.92,0.0
9839,300.00,300.00,0.00,282.23,5.92,0.0
9844,300.00,300.00,0.00,282.23,5.92,0.0
9849,300.00,300.00,0.00,282.23,5.92,0.0
9854,300.00,300.00,0.00,282.23,5.92,0.0
9859,300.00,300.00,0.00,282.23,5.92,0.0
9864,300.00,300.00,0.00,282.23,5.92,0.0
9869,300.00,300.00,0.00,282.23,5.92,0.0
9874,300.00,300.00,0.00,282.23,5.92,0.0
9879,300.00,300.00,0.00,282.23,5.92,0.0
9884,300.00,300.00,0.00,282.23,5.92,0.0
9889,300.00,300.00,0.00,282.23,5.92,0.0
9894,300.00,300.00,0.00,282.23,5.92,0.0
9899,300.00,300.00,0.00,282.23,5.92,0.0
9904,300.00,300.00,0.00,282.23,5.92,0.0
9909,300.00,300.00,0.00,282.23,5.92,0.0
9914,300.00,300.00,0.00,282.23,5.92,0.0
9919,300.00,300.00,0.00,282.23,5.92,0.0
9924,300.00,300.00,0.00,282.23,5.92,0.0
9929,300.00,300.00,0.00,282.23,5.92,0.0
9934,300.00,300.00,0.00,282.23,5.92,0.0
9939,300.00,300.00,0.00,282.23,5.92,0.0
9944,300.00,300.00,0.00,282.23,5.92,0.0
9949,300.00,300.00,0.00,282.23,5.92,0.0
9954,300.00,300.00,0.00,282.23,5.92,0.0
9959,300.00,300.00,0.00,282.23,5.92,0.0
9964,300.00,300.00,0.00,282.23,5.92,0.0
9969,300.00,300.00,0.00,282.23,5.92,0.0
9974,300.00,300.00,0.00,282.23,5.92,0.0
9979,300.00,300.00,0.00,282.23,5.92,0.0
9984,300.00,300.00,0.00,282.23,5.92,0.0
9989,300.00,300.00,0.00,282.23,5.92,0.0
9994,300.00,300.00,0.00,282.23,5.92,0.0
9999,300.00,300.00,0.00,282.23,5.92,0.0
10004,300.00,300.00,0.00,282.23,5.92,0.0
10009,300.00,300.00,0.00,282.23,5.92,0.0
10014,300.00,300.00,0.00,282.23,5.92,0.0
10019,300.00,300.00,0.00,282.23,5.92,0.0
